Time(ns),Utilization(%)
3975458,47.41
3976267,47.22
3980478,47.22
3985284,47.32
3986152,47.13
3990754,47.18
3996762,47.28
4001405,47.29
4002414,47.19
4007087,47.24
4007920,47.05
4012445,47.07
4017313,47.17
4018237,47.13
4022891,47.23
4023679,47.03
4028327,47.06
4032840,47.16
4037312,47.26
4041821,47.37
4046309,47.47
4047050,47.37
4051643,47.47
4056214,47.57
4061439,47.60
4062361,47.57
4063466,47.38
4064216,47.34
4064947,47.14
4069395,47.17
4075295,47.22
4079754,47.27
4084285,47.37
4088965,47.47
4093501,47.50
4098114,47.52
4098885,47.47
4103379,47.52
4108293,47.57
4109039,47.38
4113739,47.40
4119124,47.49
4123878,47.52
4128528,47.62
4129344,47.52
4129996,47.34
4134584,47.43
4139406,47.53
4140204,47.44
4140908,47.35
4145452,47.40
4151328,47.44
4155521,47.45
4160637,47.55
4165419,47.64
4179861,47.74
4184480,47.79
4189192,47.89
4189989,47.70
4194523,47.80
4199285,47.82
4200234,47.73
4204879,47.83
4205838,47.64
4210331,47.67
4215115,47.68
4215894,47.49
4222620,47.59
4229011,47.64
4229844,47.63
4234522,47.68
4239486,47.72
4244220,47.82
4244932,47.64
4252096,47.73
4256964,47.83
4262074,47.92
4266600,47.93
4271557,48.02
4276520,48.12
4281198,48.21
4285820,48.24
4290428,48.28
4295289,48.30
4300115,48.30
4301128,48.12
4311108,48.21
4316067,48.26
4320776,48.36
4325354,48.38
4329919,48.47
4330636,48.43
4335460,48.47
4336181,48.29
4340847,48.34
4345375,48.43
4350055,48.48
4354698,48.57
4359251,48.66
4360124,48.65
4364599,48.70
4369285,48.79
4370084,48.61
4370902,48.43
4371887,48.34
4376918,48.44
4382019,48.53
4388081,48.57
4392675,48.66
4393644,48.49
4398279,48.58
4399185,48.40
4400096,48.31
4400912,48.22
4401615,48.18
4406064,48.27
4410664,48.32
4415186,48.41
4419956,48.45
4420857,48.28
4421744,48.23
4422390,48.14
4426844,48.24
4431444,48.28
4432203,48.11
4436860,48.15
4437667,48.11
4438555,48.10
4439520,48.01
4440346,47.99
4444934,48.08
4449424,48.11
4450345,48.06
4455032,48.11
4459378,48.11
4464025,48.16
4469994,48.25
4474549,48.29
4479686,48.38
4480591,48.21
4485386,48.30
4490070,48.39
4490991,48.37
4495488,48.41
4500045,48.50
4500979,48.33
4501860,48.16
4502541,48.11
4507137,48.20
4511686,48.29
4512519,48.12
4513334,48.08
4517779,48.17
4518729,47.99
4523319,48.04
4528229,48.08
4528980,47.91
4533782,47.93
4538277,48.02
4539125,47.85
4543882,47.90
4544840,47.81
4550758,47.85
4555572,47.88
4560378,47.88
4561372,47.71
4566689,47.80
4571104,47.80
4575956,47.89
4581290,47.98
4582280,47.81
4586846,47.90
