Time(ns),Utilization(%)
11304209,97.53
11305038,97.41
11305780,97.18
11322329,97.39
11342863,97.40
11364849,97.41
11382490,97.42
11403337,97.42
11424242,97.43
11441195,97.48
11458367,97.52
11475589,97.56
11498114,97.57
11520180,97.57
11543445,97.58
11564893,97.59
11565739,97.55
11587408,97.56
11609857,97.56
11610750,97.38
11632537,97.46
11650416,97.62
11651349,97.49
11672236,97.50
11694451,97.50
11716380,97.51
11717240,97.35
11736333,97.49
11737145,97.38
11737901,97.14
11755384,97.36
11772547,97.43
11790088,97.56
11791039,97.49
11791819,97.41
11809531,97.45
11827285,97.48
11844984,97.54
11866439,97.54
11867282,97.34
11890525,97.35
11891451,97.24
11911584,97.35
11912407,97.07
11929826,97.33
11947378,97.39
11970128,97.39
11992968,97.40
12015465,97.40
12016422,97.38
12017189,97.15
12035616,97.33
12057588,97.34
12076012,97.38
12076993,97.19
12077665,96.89
12095182,97.08
12096041,96.98
12096820,96.75
12114186,96.82
12135831,96.83
12136728,96.76
12137485,96.59
12138248,96.48
12156142,96.70
12173925,96.96
12192967,97.09
12211845,97.11
12234023,97.11
12256715,97.12
12257604,97.09
12258447,97.05
12277206,97.13
12296805,97.21
12320446,97.21
12321389,97.11
12340710,97.22
12341636,97.01
12360073,97.18
12360958,97.12
12378520,97.20
12379450,96.98
12401689,96.99
12421858,97.08
12422692,96.98
12423548,96.68
12441653,96.73
12442415,96.67
12459774,96.73
12460598,96.66
12482064,96.89
12501164,97.00
12502326,96.88
12503099,96.62
12521664,96.78
12541270,96.79
12542174,96.52
12542968,96.34
12565442,96.35
12585335,96.50
12586287,96.46
12605616,96.67
12631723,96.68
12632535,96.63
12633290,96.47
12653095,96.63
12653978,96.52
12655071,96.47
12679008,96.48
12699244,96.55
12725077,96.56
12726023,96.46
12726862,96.17
12747299,96.42
12766362,96.45
12767214,96.42
12789729,96.42
12813951,96.43
12838014,96.44
12861485,96.45
12880737,96.56
12905306,96.56
12906284,96.43
12907101,96.36
12927108,96.50
12950552,96.50
12974959,96.51
12975877,96.50
13000144,96.51
13001136,96.44
13025637,96.45
13046483,96.57
13065695,96.63
13066659,96.62
13067385,96.44
13090404,96.45
13091351,96.36
13092159,96.28
13113883,96.43
13114821,96.26
13136775,96.33
13156927,96.43
13176257,96.47
13199582,96.47
13220190,96.51
13244146,96.51
13264571,96.61
13285088,96.72
13308973,96.73
13309932,96.55
13330847,96.67
13356458,96.68
13380967,96.68
13405643,96.69
13426240,96.73
13427132,96.45
13447384,96.70
13448264,96.52
13471911,96.53
13493285,96.64
13517744,96.65
13541244,96.66
13542108,96.43
13563568,96.52
13582554,96.54
13602617,96.68
13631065,96.68
13657209,96.69
13678762,96.76
13679639,96.49
13699591,96.58
13700414,96.34
13720316,96.54
13740620,96.76
13761039,96.76
13779284,96.76
13802649,96.77
13827702,96.78
13852618,96.78
13853518,96.64
13880653,96.65
13881572,96.49
13882347,96.27
13907618,96.28
13908478,96.16
13927656,96.19
13952847,96.20
13978054,96.41
13998510,96.42
14019792,96.54
14044920,96.55
14045880,96.38
14068642,96.45
14094771,96.46
14116874,96.51
14142402,96.52
14165995,96.63
14166859,96.59
14188739,96.67
14211002,96.78
14211885,96.60
14237514,96.61
14259787,96.68
14282145,96.82
14303832,96.98
14328832,96.98
14354631,96.99
14382265,96.99
14412014,96.99
14437574,97.00
14461987,97.00
14486449,97.00
14487491,96.82
14508448,96.93
14534977,96.94
14535864,96.78
14556034,96.89
14579719,96.90
14604629,96.90
14636689,96.90
14637634,96.76
14638355,96.69
14639100,96.54
14664059,96.54
14684271,96.58
14707949,96.59
14708891,96.51
14732382,96.52
14752038,96.62
14771239,96.79
14772151,96.67
14772874,96.57
14794759,96.63
14795743,96.59
14820420,96.60
14845926,96.61
14846795,96.42
14847611,96.38
14871791,96.39
14892139,96.56
14892988,96.45
14917183,96.46
14941769,96.47
14966634,96.47
14967545,96.36
14968315,96.35
14969078,96.16
14993461,96.17
15014205,96.36
15034573,96.42
15035464,96.19
15036184,96.14
15055902,96.22
15056818,96.17
15077733,96.41
15102290,96.41
15103197,96.28
15103995,96.05
15124636,96.16
15143916,96.16
15167567,96.17
15188139,96.24
15210538,96.47
15235222,96.48
15256593,96.49
15277191,96.51
15298101,96.53
15322437,96.53
15348411,96.54
15373053,96.55
15394195,96.61
15395108,96.59
15416702,96.66
15435278,96.69
15436035,96.57
15456145,96.68
15480568,96.69
15505897,96.69
15530704,96.70
15552070,96.82
15552958,96.64
15573911,96.66
15597118,96.77
15621111,96.87
15622064,96.76
15645651,96.77
15670634,96.78
15696025,96.79
15697259,96.63
15698114,96.48
15723058,96.49
15723939,96.37
15745507,96.41
15766498,96.52
15786936,96.69
15787794,96.45
15808604,96.48
15820817,96.30
15821644,96.11
15845863,96.26
15867145,96.36
15868052,96.31
15888950,96.31
15889827,96.22
15912188,96.22
15933822,96.23
15954302,96.40
15974934,96.49
15995952,96.61
16018844,96.75
16040098,96.83
16041009,96.79
16061615,96.86
16086100,96.87
16111570,96.88
16138540,96.88
16139429,96.74
16140140,96.62
16161514,96.69
