Time(ns),Utilization(%)
5029157,33.06
5033892,33.06
5040472,33.11
5045028,33.12
5045932,33.10
5047040,33.06
5051634,33.14
5052357,32.98
5056883,33.01
5062925,33.11
5067637,33.17
5072321,33.26
5076949,33.28
5081505,33.32
5102543,33.35
5103388,33.19
5107851,33.21
5112322,33.26
5116924,33.27
5121502,33.34
5126045,33.37
5130694,33.45
5135426,33.53
5136513,33.38
5137444,33.23
5142336,33.33
5146873,33.33
5147729,33.32
5155633,33.32
5160659,33.35
5165481,33.43
5166301,33.43
5170922,33.50
5175659,33.54
5180383,33.59
5185219,33.64
5186114,33.60
5191002,33.62
5192029,33.47
5196900,33.54
5201748,33.64
5206618,33.71
5211379,33.79
5216003,33.83
5220804,33.86
5225576,33.89
5226309,33.73
5232266,33.74
5237676,33.80
5242567,33.88
5243285,33.73
5248444,33.79
5253444,33.80
5258149,33.85
5262848,33.89
5267726,33.92
5272496,33.97
5277265,33.98
5281883,34.02
5286708,34.03
5291281,34.11
5292419,34.09
5297223,34.17
5301792,34.24
5307755,34.33
5312486,34.38
5316975,34.44
5321527,34.49
5326242,34.52
5330880,34.55
5335563,34.58
5336495,34.44
5341225,34.51
5345861,34.59
5351034,34.60
5356346,34.60
5362833,34.67
5367232,34.67
5372095,34.73
5377028,34.80
5383353,34.80
5388140,34.82
5392959,34.85
5397779,34.94
5402464,34.98
5403200,34.91
5407948,34.93
5412584,34.95
5417440,34.96
5422406,34.99
5427341,35.03
5432278,35.03
5433223,34.89
5441370,34.95
5442397,34.88
5443133,34.73
5447953,34.78
5453004,34.84
5457960,34.90
5463964,34.91
5468792,34.93
5473781,34.97
5478571,34.98
5483347,34.99
5488111,35.00
5493005,35.07
5497885,35.10
5502626,35.15
5507558,35.24
5508592,35.22
5513324,35.31
5518112,35.38
5518935,35.24
5523516,35.25
5528273,35.28
5529074,35.21
5533725,35.28
5539731,35.32
5544378,35.37
5545340,35.23
5549837,35.27
5550743,35.20
5551522,35.06
5556353,35.11
5560959,35.13
5565725,35.17
5566682,35.13
5567578,35.06
5572295,35.07
5577237,35.08
5583081,35.09
5587849,35.14
5588748,35.00
5593414,35.05
5594157,34.98
5598866,35.00
5599748,34.86
5604410,34.94
5609213,34.95
5613790,34.99
5619940,35.07
5624586,35.15
5625421,35.14
5626333,35.00
5630934,35.03
5635581,35.07
5640257,35.08
5641283,34.94
5642200,34.80
5646772,34.84
5647681,34.77
5648492,34.63
5653359,34.64
5658103,34.73
5659022,34.70
5659711,34.56
5660475,34.49
5665113,34.54
5669889,34.61
5674618,34.65
5679010,34.66
5714385,34.70
5719318,34.73
5720334,34.71
5721167,34.70
5725778,34.72
5731898,34.73
5736574,34.78
5737503,34.71
5742282,34.73
5743121,34.59
5747683,34.63
5748612,34.59
5753508,34.61
5754525,34.47
5759410,34.54
5764378,34.56
5765350,34.50
5766194,34.36
5770767,34.37
5771496,34.33
5775972,34.35
5776976,34.28
5781478,34.34
5786263,34.37
5787250,34.30
5788154,34.17
5792707,34.19
5796987,34.19
5797828,34.06
5798620,33.92
5803110,34.01
5807828,34.03
5808848,34.00
5814656,34.05
5819239,34.09
5819985,34.06
5820914,33.92
5825500,33.95
5826408,33.88
5827579,33.85
5832110,33.88
5836762,33.89
5841268,33.97
5842047,33.90
5842872,33.77
5847519,33.84
5852281,33.85
5853275,33.83
5862074,33.89
5866807,33.97
5871450,34.05
5876254,34.09
5880802,34.11
5885472,34.17
5886300,34.11
5887020,34.07
5891498,34.11
5897492,34.16
5902062,34.21
5903013,34.20
5907530,34.23
5908455,34.20
5912917,34.26
5917678,34.29
5922567,34.30
5923355,34.30
5924241,34.17
5928786,34.25
5929745,34.18
5930671,34.11
5935157,34.14
5936112,34.01
5940771,34.02
5945327,34.05
5949980,34.05
5954505,34.10
5961135,34.11
5965722,34.17
5970289,34.19
5976259,34.22
5980830,34.25
5981746,34.12
5986368,34.16
5991007,34.18
5995553,34.23
6000058,34.31
6004780,34.32
6005601,34.19
6010120,34.26
6010979,34.13
6015583,34.19
6020617,34.22
6025143,34.25
6029799,34.25
6030595,34.12
6036473,34.14
6040767,34.15
6045545,34.19
6051495,34.22
6056297,34.27
6061448,34.29
6062271,34.16
6066840,34.18
6067653,34.05
6072268,34.10
6076998,34.15
6081358,34.15
6085643,34.16
6090212,34.23
6094677,34.26
6099399,34.31
6100245,34.18
6104846,34.24
6105797,34.11
6106446,33.99
6111065,34.06
6111960,33.99
6116470,34.00
6122611,34.06
6128736,34.12
6133039,34.12
6137650,34.15
6142238,34.21
6143085,34.09
6147646,34.10
6156376,34.15
6161355,34.17
6166216,34.23
6171406,34.26
6172392,34.22
6177326,34.24
6182433,34.27
6183317,34.14
6188182,34.22
6193054,34.23
6197869,34.26
6202927,34.29
6209005,34.30
6213976,34.33
6218586,34.36
6223375,34.40
6228096,34.43
6232761,34.47
6237536,34.49
6238593,34.36
6243254,34.39
6247829,34.45
6248694,34.32
6253293,34.35
6257909,34.39
6262702,34.42
6267338,34.44
6268155,34.31
6268831,34.25
6269557,34.12
6274703,34.19
6279462,34.20
6285608,34.24
6286577,34.18
6291201,34.22
6295974,34.25
6300682,34.28
6301687,34.22
6302623,34.16
6307161,34.17
6308114,34.14
6312677,34.19
6317580,34.22
6318317,34.09
6319327,34.06
6324001,34.11
6328668,34.15
6329551,34.09
6334082,34.17
6339024,34.24
6343575,34.28
6344520,34.22
6345198,34.22
6345971,34.09
6350684,34.16
6355287,34.20
6360081,34.22
6361103,34.10
6361817,34.07
6367819,34.08
6368754,34.05
6373645,34.12
6378344,34.18
6379209,34.06
6380063,33.93
6384740,33.96
6389525,33.96
6394169,34.04
6398910,34.06
6403669,34.12
6408334,34.19
6412974,34.19
6417731,34.19
6422251,34.20
6428117,34.25
6433438,34.31
6438300,34.35
6444224,34.37
6445008,34.36
6449679,34.37
6454205,34.38
6454948,34.32
6459747,34.35
6464424,34.43
6469383,34.49
6474310,34.56
6479149,34.59
6480117,34.47
6484992,34.48
6491244,34.51
6496126,34.53
6496881,34.47
6501771,34.52
6506407,34.60
6511139,34.66
6512301,34.54
6513216,34.42
6517847,34.48
6518730,34.42
6524780,34.43
6529439,34.46
6534214,34.50
6535162,34.38
6539887,34.38
6540746,34.26
6541565,34.14
6546209,34.17
6550884,34.19
6551849,34.16
6556662,34.16
6557667,34.10
6562457,34.11
6566695,34.11
6572998,34.14
6578355,34.17
6583365,34.20
6588183,34.23
6593123,34.24
6593971,34.21
6598567,34.22
6604617,34.29
6609265,34.35
6613903,34.41
6614784,34.29
6615513,34.23
6620016,34.24
6624809,34.30
6629486,34.32
6634111,34.36
6635093,34.25
6639702,34.28
6644548,34.35
6645500,34.23
6650197,34.28
