Time(ns),Utilization(%)
7476329,94.86
7477141,94.50
7484861,94.66
7500954,94.67
7501960,94.37
7510663,94.51
7518546,94.78
7519338,94.49
7529067,94.64
7529954,94.40
7545864,94.42
7546681,94.42
7553093,94.48
7569047,94.50
7585873,94.52
7586660,94.28
7594138,94.41
7603887,94.66
7610604,94.74
7625955,94.75
7635850,94.88
7652235,94.89
7669088,94.90
7669896,94.85
7673986,94.87
7679820,94.92
7680663,94.56
7681329,94.34
7688191,94.59
7703881,94.61
7720849,94.62
7737625,94.63
7742204,94.65
7753965,94.78
7760537,94.84
7772513,95.02
7788939,95.03
7805380,95.04
7806544,94.93
7823046,94.94
7839568,94.95
7857381,94.96
7869480,95.11
7887344,95.12
7888303,94.83
7889049,94.62
7895818,94.82
7899843,94.85
7903954,94.94
7908121,94.96
7924419,94.97
7925278,94.85
7935024,95.01
7935864,94.83
7936531,94.78
7937293,94.77
7944315,94.89
7960654,94.90
7965146,94.92
7981508,94.93
7990380,95.04
7991235,94.89
8009079,94.90
8026814,94.91
8027640,94.77
8044541,94.78
8061774,94.79
8070426,94.92
8075893,94.98
8093195,94.99
8110383,95.01
8111243,94.88
8129893,94.89
8137446,95.10
8144151,95.18
8144942,95.04
8145629,94.90
8165963,94.91
8185717,94.93
8186701,94.62
8199375,94.89
8211079,95.06
8216215,95.14
8217053,94.84
8238273,94.85
8248146,94.91
8265561,95.06
8266471,94.83
8276802,94.92
8285524,95.05
8293343,95.15
8294242,94.91
8298259,94.92
8317934,94.93
8322663,94.96
8329338,95.13
8334316,95.15
8335307,95.11
8336118,95.07
8354326,95.08
8355110,94.85
8361912,94.94
8379292,94.95
8389294,95.21
8409198,95.22
8416583,95.30
8428765,95.44
8441662,95.56
8442450,95.23
8450817,95.33
8459241,95.49
8463927,95.54
8480837,95.56
8494250,95.66
8512078,95.67
8530132,95.68
8530986,95.38
8531651,95.07
8550913,95.09
8556010,95.13
8556918,95.11
8560125,95.11
8564957,95.29
8576327,95.57
8577169,95.57
8595403,95.58
8614198,95.59
8632848,95.60
8651209,95.61
8652070,95.54
8656691,95.60
8657503,95.32
8670924,95.58
8688657,95.59
8707188,95.60
8725857,95.62
8744595,95.63
8762847,95.63
8781352,95.64
8782139,95.44
8786054,95.47
8807325,95.48
8826700,95.49
8827439,95.21
8841738,95.44
8856543,95.53
8874808,95.53
8893693,95.54
8912599,95.55
8931610,95.56
8938700,95.62
8958148,95.62
8965770,95.68
8984098,95.69
8985096,95.66
9004323,95.67
9023706,95.68
9042610,95.69
9061240,95.70
9080235,95.71
9100450,95.72
9120034,95.73
9139234,95.73
9161714,95.74
9162587,95.54
9182398,95.55
9202120,95.56
9207680,95.59
9212240,95.60
9233206,95.61
9239161,95.64
9258646,95.65
9278212,95.66
9279700,95.66
9284722,95.73
9303813,95.74
9323680,95.75
9343369,95.76
9344209,95.63
9349104,95.74
9354174,95.83
9368417,95.92
9388900,95.92
9408687,95.93
9413797,95.95
9414769,95.65
9426520,95.88
9427255,95.76
9427972,95.54
9441259,95.75
9460297,95.76
9480810,95.77
9485369,95.78
9504845,95.78
9515632,95.91
9524673,95.97
9531606,96.00
9538857,96.05
9558185,96.06
9578063,96.07
9598002,96.07
9617900,96.09
9618786,96.05
9644961,96.06
9665717,96.07
9666495,95.89
9676409,95.97
9696188,95.98
9697136,95.85
9718059,95.86
9740415,95.86
9762354,95.87
9763188,95.72
9777057,95.85
9777828,95.75
9778601,95.51
9789029,95.73
9796165,95.80
9810897,95.93
9811781,95.86
9812558,95.77
9818346,95.82
9823105,95.85
9830651,95.90
9851056,95.91
9851897,95.71
9872757,95.72
9873633,95.62
9882348,95.73
9883144,95.45
9896784,95.70
9904032,95.76
9923220,95.77
9944138,95.78
9965576,95.79
9966481,95.76
9967206,95.54
9980766,95.72
10001798,95.73
10009495,95.77
10010496,95.58
10011343,95.29
10022243,95.48
10023097,95.37
10023910,95.15
10030193,95.22
10050519,95.23
10051296,95.17
10052041,95.00
10052871,94.89
10064470,95.10
10085657,95.12
10094551,95.25
10099060,95.26
10112115,95.45
10132165,95.46
10133057,95.43
10133844,95.39
10143287,95.47
10154144,95.54
10176042,95.55
10176954,95.46
10188787,95.56
10189776,95.35
10200164,95.52
10201095,95.46
10211406,95.54
10212318,95.32
10232692,95.33
10239740,95.43
10240541,95.33
10241389,95.04
10246739,95.08
10247527,95.03
10252673,95.09
10253490,95.01
10268986,95.24
10275629,95.35
10276633,95.23
